No errors
No warnings
34 ms
data source=aircraftreports
1172 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2021-08-05T06:17:02Z,2021-08-05T06:14:00Z,,,,,,,RAM219W,46.55,-28.6833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,271,106,,AIREP,ARP RAM219W 4633N 02841W 0614 F410 M58 271/106 4300N 02000W 0700 GUNTI KT CNRGB QXT AOE 050614 L56A,
2021-08-05T06:16:12Z,2021-08-05T06:14:00Z,,,,,,,RAM209M,45.5167,-25.85,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,275,88,,AIREP,ARP RAM209M 4531N 02551W 0614 F410 M60 275/88 4300N 02000W 0645 GUNTI KT CNRGY QXT EUA 050614 L93A,
2021-08-05T06:17:02Z,2021-08-05T06:14:00Z,,,,,,,CRL925,44.8333,-13.6833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,288,100,,AIREP,ARP CRL925 4450N 01341W 0614 F380 M54 288/100 PASAS 0617 BUNAV KT FHZEN QXS VGO 050614 J30A,
2021-08-05T06:18:12Z,2021-08-05T06:14:00Z,,,,,,,THY6010,13.7667,71.8833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,115,27,,AIREP,ARP THY6010 1346N 07153E 0614 F360 M44 115/27,
2021-08-05T06:16:12Z,2021-08-05T06:13:00Z,,,,,,,QTR709,57.1333,-10.65,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,222,14,,AIREP,ARP QTR709 5708N 01039W 0613 F380 M45 222/14 5802N 02000W 0651 5802N 03000W KT A7ALY QXS BRR 050613 J93A,
2021-08-05T06:17:02Z,2021-08-05T06:13:00Z,,,,,,,UAL801,53.2333,-42.95,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,312,75,,AIREP,ARP UAL801 5314N 04257W 0613 F350 M45 312/75 5359N 03959W 0626 5659N 02959W KT N29961 DDL XXN 050613 L52A,
2021-08-05T06:17:02Z,2021-08-05T06:13:00Z,,,,,,,BAW24R,51.1,-45.05,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,282,74,,AIREP,ARP BAW24R 5106N 04503W 0613 F390 M49 282/74 5100N 04000W 0634 5200N 03000W KT GXWBA DDL XXH 050613 J78A,
2021-08-05T06:17:02Z,2021-08-05T06:13:00Z,,,,,,,SAS944,50.15,-55.2,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,276,79,,AIREP,ARP SAS944 5009N 05512W 0613 F390 M50 276/79 5059N 05000W 0635 5159N 04000W KT SERSB DDL YDF 050613 J72A,
2021-08-05T06:16:12Z,2021-08-05T06:13:00Z,,,,,,,VIR514H,49.0167,-41.2833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,271,142,,AIREP,ARP VIR514H 4901N 04117W 0613 F390 M50 271/142 4858N 04000W 0617 4958N 03000W KT GVOOH DDL XXN 050613 L63A,
2021-08-05T06:16:12Z,2021-08-05T06:13:00Z,,,,,,,AAL104,48.9667,-30.6833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,270,157,,AIREP,ARP AAL104 4858N 03041W 0613 F390 M54 270/157 4900N 03000W 0615 4900N 02000W KT N775AN DDL XXN 050613 F60A,
2021-08-05T06:16:12Z,2021-08-05T06:13:00Z,,,,,,,AFR153,48.0667,-32.3667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,262,135,,AIREP,ARP AFR153 4804N 03222W 0613 F380 M51 262/135 4759N 03000W 0623 4759N 02000W KT FGZNB QXT AME 050613 F41A,
2021-08-05T06:17:02Z,2021-08-05T06:13:00Z,,,,,,,TAP204B,48.05,-41.8667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,270,125,,AIREP,ARP TAP204B 4803N 04152W 0613 F390 M55 270/125 4759N 04000W 0621 4659N 03000W KT CSTUL DDL XXH 050613 J59A,
2021-08-05T06:16:12Z,2021-08-05T06:13:00Z,,,,,,,ELY026,47.75,-18.7333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,275,113,,AIREP,ARP ELY026 4745N 01844W 0613 F370 M51 275/113 4659N 01500W 0629 4559N 00845W KT 4XEDH QXT EUA 050613 L67A,
2021-08-05T06:16:12Z,2021-08-05T06:13:00Z,,,,,,,UAE238,47.05,-32.5,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,270,109,,AIREP,ARP UAE238 4703N 03230W 0613 F350 M45 270/109 4658N 03000W 0624 4658N 02000W KT A6ECT DDL XXH 050613 F41A,
2021-08-05T06:17:02Z,2021-08-05T06:13:00Z,,,,,,,UAL90,46.0667,-48.3833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,282,80,,AIREP,ARP UAL90 4604N 04823W 0613 F370 M49 282/80 4600N 04000W 0649 4600N 03000W KT N17002 QXS YYT 050613 L44A,
2021-08-05T06:15:23Z,2021-08-05T06:13:00Z,,,,,,,IBE6250,45.2167,-13.7833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,284,101,,AIREP,ARP IBE6250 4513N 01347W 0613 F370 M53 284/101 4458N 01301W 0616 4254N 00827W KT ECLUK DDL XXF 050613 J13A,
2021-08-05T06:21:24Z,2021-08-05T06:13:00Z,,,,,,,UAL1162,26.7167,-69.45,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,215,20,,AIREP,ARP UAL1162 2643N 6927W 0613 F340 MS43 215/020KT,
2021-08-05T06:18:12Z,2021-08-05T06:13:00Z,,,,,,,ETD9774,22.1833,66.15,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,113,30,,AIREP,ARP ETD9774 2211N 06609E 0613 F350 M39 113/30,
2021-08-05T06:16:12Z,2021-08-05T06:12:00Z,,,,,,,QTR85H,62.1333,-56.8833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,260,65,,AIREP,ARP QTR85H 6208N 05653W 0612 F350 M53 260/65 6259N 05000W 0635 6259N 04000W KT A7ANM QXT AME 050613 J48A,
2021-08-05T06:15:23Z,2021-08-05T06:12:00Z,,,,,,,DAL266,60.7,-34.85,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,342,10,,AIREP,ARP DAL266 6042N 03451W 0612 F380 M44 342/10 6200N 03000W 0632 ELREX KT N819DX DDL KUS 050612 F70A,
2021-08-05T06:16:12Z,2021-08-05T06:12:00Z,,,,,,,MSR995,58.8667,-27.8167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,252,12,,AIREP,ARP MSR995 5852N 02749W 0612 F360 M47 252/12 5901N 03000W 0621 5901N 04000W KT SUGER DDL XXF 050612 L32A,
2021-08-05T06:16:12Z,2021-08-05T06:12:00Z,,,,,,,UPS204,57.0833,-26.5,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,273,29,,AIREP,ARP UPS204 5705N 02630W 0612 F340 M52 273/29 5700N 03000W 0627 5600N 04000W KT N621UP QXT EUA 050612 F62A,
2021-08-05T06:16:12Z,2021-08-05T06:12:00Z,,,,,,,ACA57,56.7167,-51.2167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,310,77,,AIREP,ARP ACA57 5643N 05113W 0612 F380 M56 310/77 HOIST 0641 MOFAT KT CFGDT QXS UAK 050613 L62A,
2021-08-05T06:17:02Z,2021-08-05T06:12:00Z,,,,,,,DAL84,52.0333,-39.2833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,285,62,,AIREP,ARP DAL84 5202N 03917W 0612 F370 M42 285/62 5200N 03000W 0651 5100N 02000W KT N826NW DDL IG1 050612 J47A,
2021-08-05T06:15:23Z,2021-08-05T06:12:00Z,,,,,,,UAE242,51.0333,-21.8833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,275,112,,AIREP,ARP UAE242 5102N 02153W 0612 F370 M48 275/112 5058N 02000W 0619 5058N 01500W KT A6EON DDL XXF 050612 J07A,
2021-08-05T06:16:12Z,2021-08-05T06:12:00Z,,,,,,,BAW25K,49.05,-28.6167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,267,153,,AIREP,ARP BAW25K 4903N 02837W 0612 F380 M50 267/153 4900N 02000W 0644 BEDRA KT GVIIR DDL XXF 050612 F11A,
2021-08-05T06:13:57Z,2021-08-05T06:12:00Z,,,,,,,UAE9330,48.15,-28.8333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,265,131,,AIREP,ARP UAE9330 4809N 02850W 0612 F370 M51 265/131 4859N 02000W 0646 4859N 01500W KT A6ENM DDL XXF 050612 F07A,
2021-08-05T06:16:12Z,2021-08-05T06:12:00Z,,,,,,,UAL814,47.55,-35.5333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,266,117,,AIREP,ARP UAL814 4733N 03532W 0612 F370 M51 266/117 4759N 03000W 0635 4759N 02000W KT N669UA DDL XXN 050612 F59A,
2021-08-05T06:17:02Z,2021-08-05T06:12:00Z,,,,,,,DAL234,46.05,-48.55,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,283,85,,AIREP,ARP DAL234 4603N 04833W 0612 F350 M45 283/85 4600N 04000W 0650 4700N 03000W KT N401DZ DDL YYT 050612 J67A,
2021-08-05T06:15:23Z,2021-08-05T06:12:00Z,,,,,,,QTR831,23.05,64.0,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,120,30,,AIREP,ARP QTR831 2303N 06400E 0612 F360 M41 120/30,
2021-08-05T06:21:24Z,2021-08-05T06:12:00Z,,,,,,,UAL1803,22.9167,-66.35,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,201,6,,AIREP,ARP UAL1803 2255N 6621W 0612 F340 MS43 201/006KT,
2021-08-05T06:15:23Z,2021-08-05T06:12:00Z,,,,,,,UAE2678,21.4,65.4,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,128,31,,AIREP,ARP UAE2678 2124N 06524E 0612 F350 M38 128/31,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,UAL141,61.3,-48.8667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,305,29,,AIREP,ARP UAL141 6118N 04852W 0611 F400 M47 305/29 6101N 05001W 0615 5829N 05801W KT N28912 QXS UAK 050611 L66A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,CFG2033,59.45,-57.4333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,274,70,,AIREP,ARP CFG2033 5927N 05726W 0611 F350 M53 274/70 5900N 05000W 0637 5800N 04000W KT DABUM DDL YHO 050611 F43A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,MSR995,58.8333,-27.4,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,251,14,,AIREP,ARP MSR995 5850N 02724W 0611 F360 M46 251/14 5901N 03000W 0621 5901N 04000W KT SUGER DDL XXF 050611 L31A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,LOT27,55.9833,-43.9,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,311,51,,AIREP,ARP LOT27 5559N 04354W 0611 F390 M42 311/51 5700N 04000W 0628 5900N 03000W KT SPLSE DDL XXH 050611 L49A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,BCS966,55.3,-46.15,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,314,64,,AIREP,ARP BCS966 5518N 04609W 0611 F380 M46 314/64 5400N 05000W 0631 NEEKO KT DALMD DDL XXH 050611 J80A,
2021-08-05T06:13:10Z,2021-08-05T06:11:00Z,,,,,,,AFR631,52.3,-22.2833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,279,60,,AIREP,ARP AFR631 5218N 02217W 0611 F410 M47 279/60 5200N 02000W 0620 LIMRI KT FHRBA QXT AME 050611 L90A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,AFR673,52.0833,-36.0167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,276,57,,AIREP,ARP AFR673 5205N 03601W 0611 F390 M41 276/57 5159N 03000W 0635 5159N 02000W KT FHRBC QXT AME 050612 L93A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,AFR673,52.0833,-36.1667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,277,57,,AIREP,ARP AFR673 5205N 03610W 0611 F390 M41 277/57 5159N 03000W 0635 5159N 02000W KT FHRBC QXT AME 050611 L91A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,BAW3C,49.25,-38.0,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,279,96,,AIREP,ARP BAW3C 4915N 03800W 0611 F410 M50 279/96 4959N 03000W 0643 4959N 02000W KT GZBKE DDL XXH 050611 L94A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,QTR09H,49.0833,-36.4,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,271,143,,AIREP,ARP QTR09H 4905N 03624W 0611 F360 M47 271/143 4859N 03000W 0635 4859N 02000W KT A7ANG QXT AME 050611 J88A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,BAW92W,49.05,-48.5833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,271,105,,AIREP,ARP BAW92W 4903N 04835W 0611 F390 M49 271/105 4900N 04000W 0644 5000N 03000W KT GZBLA DDL YYT 050611 L35A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,THY6434,48.4833,-36.2,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,271,141,,AIREP,ARP THY6434 4829N 03612W 0611 F350 M47 271/141 4900N 03000W 0635 4900N 02000W KT TCLJS QXT AME 050612 F28A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,AFR099,47.9833,-18.4167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,290,116,,AIREP,ARP AFR099 4759N 01825W 0611 F410 M56 290/116 4758N 01459W 0625 4850N 01200W KT FHTYD QXT EUA 050611 J09A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,UAL814,47.5167,-35.7667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,266,117,,AIREP,ARP UAL814 4731N 03546W 0611 F370 M51 266/117 4759N 03000W 0635 4759N 02000W KT N669UA DDL XXN 050611 F57A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,THY18A,47.2,-38.45,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,269,116,,AIREP,ARP THY18A 4712N 03827W 0611 F330 M38 269/116 4759N 03000W 0645 4759N 02000W KT TCJJV QXT AME 050611 F27A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,EVE826,46.3833,-22.8667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,276,110,,AIREP,ARP EVE826 4623N 02252W 0611 F390 M57 276/110 4600N 02000W 0624 PASAS KT ECLXA QXT EUA 050611 J55A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,FWI71R,45.65,-13.1,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,301,108,,AIREP,ARP FWI71R 4539N 01306W 0611 F410 M59 301/108 SEPAL 0635 LAPEX KT FHTRE QXT EUA 050612 J03A,
2021-08-05T06:13:57Z,2021-08-05T06:11:00Z,,,,,,,AFR809,45.5,-17.65,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,284,97,,AIREP,ARP AFR809 4530N 01739W 0611 F380 M53 284/97 4659N 00845W 0651 4659N 00800W KT FGZNL QXT EUA 050611 F75A,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,UAE9889,21.7833,64.5667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,111,24,,AIREP,ARP UAE9889 2147N 06434E 0611 F380 M47 111/24,
2021-08-05T06:15:23Z,2021-08-05T06:11:00Z,,,,,,,ETD401,20.0,72.3833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,96,39,,AIREP,ARP ETD401 2000N 07223E 0611 F400 M51 096/39,
2021-08-05T06:13:57Z,2021-08-05T06:10:00Z,,,,,,,AFL107,62.7833,-51.95,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,295,58,,AIREP,ARP AFL107 6247N 05157W 0610 F350 M55 295/58 6259N 05000W 0616 6359N 04000W KT VQBFL QXT AME 050610 F63A,
2021-08-05T06:13:10Z,2021-08-05T06:10:00Z,,,,,,,FIN10,60.7667,-60.15,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,261,50,,AIREP,ARP FIN10 6046N 06009W 0610 F410 M46 261/50 MAXAR 0618 6300N 05000W KT OHLWL DDL XXH 050610 J75A,
2021-08-05T06:13:10Z,2021-08-05T06:10:00Z,,,,,,,DLH447,59.6667,-35.6667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,293,15,,AIREP,ARP DLH447 5940N 03540W 0610 F410 M42 293/15 5900N 03000W 0631 5700N 02000W KT DAIXO DDL XXH 050611 J16A,
2021-08-05T06:13:57Z,2021-08-05T06:10:00Z,,,,,,,ELY831,58.0333,-30.7833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,284,44,,AIREP,ARP ELY831 5802N 03047W 0610 F320 M51 284/44 5800N 04000W 0649 5800N 05000W KT VQBWT DDL XXN 050611 F47A,
2021-08-05T06:13:10Z,2021-08-05T06:10:00Z,,,,,,,QTR6ML,57.2167,-11.6333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,188,13,,AIREP,ARP QTR6ML 5713N 01138W 0610 F340 M53 188/13 5800N 02000W 0644 5900N 03000W KT A7BBE QXS SYY 050610 F19A,
2021-08-05T06:13:10Z,2021-08-05T06:10:00Z,,,,,,,FDX5047,54.3833,-45.9,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,332,90,,AIREP,ARP FDX5047 5423N 04554W 0610 F320 M48 332/90 5300N 05000W 0632 RIKAL KT N112FE QXT IGW 050610 F98A,
2021-08-05T06:13:10Z,2021-08-05T06:10:00Z,,,,,,,TFL392,50.65,-22.0667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,282,86,,AIREP,ARP TFL392 5039N 02204W 0610 F400 M47 282/86 5059N 02000W 0618 LIMRI KT PHTFM QXT EUA 050610 L11A,
2021-08-05T06:13:10Z,2021-08-05T06:10:00Z,,,,,,,AAL38,48.1333,-29.0167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,271,130,,AIREP,ARP AAL38 4808N 02901W 0610 F350 M47 271/130 4900N 02000W 0645 BEDRA KT N729AN DDL XXN 050611 F41A,
2021-08-05T06:13:57Z,2021-08-05T06:10:00Z,,,,,,,THY36,47.1167,-35.5333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,263,119,,AIREP,ARP THY36 4707N 03532W 0610 F380 M54 263/119 4700N 03000W 0633 4700N 02000W KT TCJNH QXT AME 050610 J56A,
2021-08-05T06:13:57Z,2021-08-05T06:10:00Z,,,,,,,UAE527,22.5167,65.2667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,115,28,,AIREP,ARP UAE527 2231N 06516E 0610 F400 M50 115/28,
2021-08-05T06:15:23Z,2021-08-05T06:10:00Z,,,,,,,UAE545,20.25,67.8833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,124,24,,AIREP,ARP UAE545 2015N 06753E 0610 F380 M44 124/24,
2021-08-05T06:11:10Z,2021-08-05T06:09:00Z,,,,,,,DLH453,59.45,-57.2667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,281,67,,AIREP,ARP DLH453 5927N 05716W 0609 F390 M54 281/67 5900N 05000W 0634 5800N 04000W KT DAIXL DDL YHO 050609 J76A,
2021-08-05T06:13:57Z,2021-08-05T06:09:00Z,,,,,,,UAL901,58.8333,-37.8333,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,296,18,,AIREP,ARP UAL901 5850N 03750W 0609 F410 M42 296/18 5759N 03001W 0639 5559N 02001W KT N27957 DDL XXN 050610 L42A,
2021-08-05T06:11:10Z,2021-08-05T06:09:00Z,,,,,,,DHK906,53.1167,-33.3833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,269,51,,AIREP,ARP DHK906 5307N 03323W 0609 F400 M41 269/51 5100N 04000W 0645 4400N 05000W KT GTUIK QXT EUA 050609 L08A,
2021-08-05T06:13:10Z,2021-08-05T06:09:00Z,,,,,,,CLX97E,50.0167,-17.4833,34200,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,288,132,,AIREP,ARP CLX97E 5001N 01729W 0609 F342 M46 288/132 4959N 01500W 0619 4959N 01400W KT LXVCF QXT EUA 050610 F29A,
2021-08-05T06:13:10Z,2021-08-05T06:09:00Z,,,,,,,QTR7UY,48.6833,-34.15,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,269,140,,AIREP,ARP QTR7UY 4841N 03409W 0609 F330 M40 269/140 4859N 03000W 0625 4859N 02000W KT A7BET QXT AME 050609 F33A,
2021-08-05T06:11:10Z,2021-08-05T06:09:00Z,,,,,,,QTR56B,48.0833,-25.4833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,272,130,,AIREP,ARP QTR56B 4805N 02529W 0609 F370 M51 272/130 4758N 02000W 0630 4758N 01500W KT A7ANS QXT EUA 050609 J13A,
2021-08-05T06:13:10Z,2021-08-05T06:09:00Z,,,,,,,QTR82M,47.9333,-14.55,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,289,133,,AIREP,ARP QTR82M 4756N 01433W 0609 F390 M54 289/133 SEPAL 0633 LAPEX KT A7ANQ QXT EUA 050609 J12A,
2021-08-05T06:13:10Z,2021-08-05T06:09:00Z,,,,,,,AAL52,47.0833,-22.4,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,282,115,,AIREP,ARP AAL52 4705N 02224W 0609 F340 M43 282/115 4700N 02000W 0619 SEPAL KT N756AM DDL XXN 050609 F36A,
2021-08-05T06:13:10Z,2021-08-05T06:09:00Z,,,,,,,AFR763,43.7833,-30.35,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,282,48,,AIREP,ARP AFR763 4347N 03021W 0609 F360 M47 282/48 4359N 02959W 0612 4659N 02000W KT FGZNO QXS FLW 050609 F77A,
2021-08-05T06:13:57Z,2021-08-05T06:09:00Z,,,,,,,QTR8949,22.6333,65.0,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,129,20,,AIREP,ARP QTR8949 2238N 06500E 0609 F340 M35 129/20,
2021-08-05T06:13:57Z,2021-08-05T06:09:00Z,,,,,,,ETD401,19.9,72.7,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,92,38,,AIREP,ARP ETD401 1954N 07242E 0609 F400 M51 092/38,
2021-08-05T06:11:10Z,2021-08-05T06:08:00Z,,,,,,,FDX9795,55.1833,-46.6,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,311,53,,AIREP,ARP FDX9795 5511N 04636W 0608 F400 M48 311/53 5401N 05001W 0626 5225N 05551W KT N585FE QXT AOE 050608 F77A,
2021-08-05T06:11:09Z,2021-08-05T06:08:00Z,,,,,,,KLM644,52.5167,-25.6833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,276,57,,AIREP,ARP KLM644 5231N 02541W 0608 F390 M44 276/57 5259N 02000W 0631 MALOT KT PHBHO QXT AME 050608 L36A,
2021-08-05T06:11:10Z,2021-08-05T06:08:00Z,,,,,,,EAU57B,51.75,-58.4167,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,266,47,,AIREP,ARP EAU57B 5145N 05825W 0608 F450 M55 266/47 NEEKO 0619 5300N 05000W KT 9HIBI QXS YAY 050608 M61A,
2021-08-05T06:11:10Z,2021-08-05T06:08:00Z,,,,,,,KLM168,50.0667,-48.1667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,278,100,,AIREP,ARP KLM168 5004N 04810W 0608 F360 M48 278/100 5000N 04000W 0641 5100N 03000W KT PHBVN QXS YYT 050608 F28A,
2021-08-05T06:11:10Z,2021-08-05T06:08:00Z,,,,,,,QTR09H,49.0667,-37.1833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,273,148,,AIREP,ARP QTR09H 4904N 03711W 0608 F360 M48 273/148 4859N 03000W 0635 4859N 02000W KT A7ANG QXT AME 050608 J84A,
2021-08-05T06:11:09Z,2021-08-05T06:08:00Z,,,,,,,QTR2JH,48.6167,-18.0333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,284,129,,AIREP,ARP QTR2JH 4837N 01802W 0608 F330 M42 284/129 4759N 01500W 0620 4659N 00845W KT A7BEO QXT EUA 050608 F47A,
2021-08-05T06:13:10Z,2021-08-05T06:08:00Z,,,,,,,UAE236,48.3167,-37.5667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,271,138,,AIREP,ARP UAE236 4819N 03734W 0608 F340 M43 271/138 4859N 03000W 0637 4859N 02000W KT A6EQA DDL XXH 050608 F43A,
2021-08-05T06:13:10Z,2021-08-05T06:08:00Z,,,,,,,UAE206,48.2333,-38.3,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,265,134,,AIREP,ARP UAE206 4814N 03818W 0608 F380 M51 265/134 4900N 03000W 0640 4900N 02000W KT A6EGF DDL XXH 050608 F39A,
2021-08-05T06:11:09Z,2021-08-05T06:08:00Z,,,,,,,AFR349,48.15,-18.7,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,278,130,,AIREP,ARP AFR349 4809N 01842W 0608 F380 M52 278/130 4848N 01158W 0636 GUNSO KT FGSPP QXT AOE 050609 F44A,
2021-08-05T06:11:09Z,2021-08-05T06:08:00Z,,,,,,,QTR39A,48.0333,-22.0,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,282,125,,AIREP,ARP QTR39A 4802N 02200W 0608 F330 M41 282/125 4758N 02000W 0616 4758N 01500W KT A7BEL QXT AME 050608 F43A,
2021-08-05T06:11:09Z,2021-08-05T06:08:00Z,,,,,,,TAP1325,47.1667,-9.0,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,288,110,,AIREP,ARP TAP1325 4710N 00900W 0608 F360 M50 288/110 BEGAS 0624 PINEK KT CSTPV DDL BYT 050608 F09A,
2021-08-05T06:11:10Z,2021-08-05T06:08:00Z,,,,,,,DLH415,47.15,-38.8333,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,268,119,,AIREP,ARP DLH415 4709N 03850W 0608 F410 M59 268/119 4759N 03000W 0644 4759N 02000W KT DAIXQ DDL XXH 050608 J55A,
